method,window,period,date,selected_alpha,selector_score_type,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_day_cost,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
blend_a075,val_june,validation,2025-06-13,0.75,none,2566.014159001057,2575.636351815873,39993.47707032922,0.0,20220.095187158433,0.0,20220.095187158433,1688.8545744209307,7530.468017149913,12737.793711710761,10308.952932952381,20214.55255151454,0,LP,0.008261200011475012,8.526512829121202e-13,0
blend_a075,val_june,validation,2025-06-14,0.75,none,2575.636351815873,2621.9770834973533,40172.09122567902,0.0,20784.940867068566,0.0,20784.940867068566,1738.87475361905,9878.701323561436,12207.714420974724,9846.54202247619,20758.379257520417,0,LP,0.008296900021377951,9.094947017729282e-13,0
blend_a075,val_june,validation,2025-06-15,0.75,none,2621.9770834973533,3274.075601164022,88525.13867581422,0.0,61614.59378956393,0.0,61614.59378956393,13373.244981155796,298.84709999999995,19153.597870658432,14927.525609333334,61134.62034368954,0,LP,0.007613000023411587,8.526512829121202e-13,0
blend_a075,val_june,validation,2025-06-16,0.75,none,3274.075601164022,3108.256751350266,87207.73908803998,0.0,61602.63055863356,0.0,61602.63055863356,10826.80266504645,134.01041666666652,19484.790286803054,15931.917097142856,61725.48864629044,0,LP,0.006022900022799149,9.663381206337363e-13,0
blend_a075,val_june,validation,2025-06-17,0.75,none,3108.256751350266,2634.8261235333325,86506.13111711698,0.0,60641.446414707636,0.0,60641.446414707636,8516.684512146976,129.21961222339388,19206.859690079946,15983.643913999998,60994.513815073245,0,LP,0.0054945000156294554,9.094947017729282e-13,0
blend_a075,val_june,validation,2025-06-18,0.75,none,2634.8261235333325,2937.999764022223,87215.16764066079,0.0,61132.8744343858,0.0,61132.8744343858,12576.247313743686,88.67290000000003,17626.317107774248,14004.460580857141,60909.118644891176,0,LP,0.005736099992645904,9.094947017729282e-13,0
blend_a075,val_june,validation,2025-06-19,0.75,none,2937.999764022223,2684.164723368255,85092.00716025515,48.66240171428569,58607.01954197409,334.32397563485705,58941.34351760895,12107.903878134048,1556.9697499999997,18130.22773907348,14913.936005238093,59125.91189372236,2,LP,0.008954499993706122,9.094947017729282e-13,0
blend_a075,val_june,validation,2025-06-20,0.75,none,2684.164723368255,2884.6010395206395,36665.507066768965,0.0,18800.403217125775,0.0,18800.403217125775,1407.5243536190487,10477.990975604942,11573.780015830685,9194.36912828571,18688.32398949587,0,LP,0.011047799984226003,9.094947017729282e-13,0
blend_a075,val_june,validation,2025-06-21,0.75,none,2884.6010395206395,3117.437340286773,35252.93467776476,0.0,18137.9645084634,0.0,18137.9645084634,1836.381907809525,11560.886014392712,12165.124657226337,9644.198301663811,18010.23677133868,0,MILP,0.12869009998394176,1.1368683772161603e-12,0
blend_a075,val_august,validation,2025-08-18,0.75,none,2178.160729337569,2134.924192117462,72442.89799171193,102.00601809523812,52953.12436210824,860.0659960050001,53813.190358113236,2419.5210940693764,2044.6419833333339,19608.09578545208,15921.470469714286,53846.17140488742,4,LP,0.009023799997521564,8.668621376273222e-13,0
blend_a075,val_august,validation,2025-08-19,0.75,none,2134.924192117462,1852.4128791502637,72320.79132383892,115.82866466666655,52894.652488765394,987.5119954816656,53882.164484247056,1885.1420675379177,3062.6771430323342,18028.42584003057,14857.285112095238,54096.48427590766,4,LP,0.006663600011961535,8.526512829121202e-13,0
blend_a075,val_august,validation,2025-08-20,0.75,none,1852.4128791502637,1630.2109173555552,72871.02814889594,1790.09620723427,53854.11312181128,11423.440402986806,65277.55352479809,425.40203114285737,0.0,19921.121178610236,16336.089920289538,65450.8074496864,11,LP,0.008319899992784485,8.810729923425242e-13,0
blend_a075,val_august,validation,2025-08-21,0.75,none,1630.2109173555552,1854.9618214603195,74223.70503470546,0.0,53854.83283642653,0.0,53854.83283642653,2687.1381331663724,1929.3087967125177,18739.809514731336,14976.969893238094,53683.46336237158,0,LP,0.008409100002609193,9.094947017729282e-13,0
blend_a075,val_august,validation,2025-08-22,0.75,none,1854.9618214603195,1486.6533281999998,40303.6915216214,33.57257334380747,22753.53895935771,68.55519476805485,22822.094154125763,84.03061076190511,16799.1153881164,13447.507052743093,11223.95835665619,23041.025469846412,1,MILP,0.13075069998740219,1.0231815394945443e-12,0
blend_a075,val_august,validation,2025-08-23,0.75,none,1486.6533281999998,1916.1332087280416,40956.32355367901,0.0,22717.481986986102,0.0,22717.481986986102,435.34812995532053,15031.781901650791,13540.291997882425,10581.104625809523,22462.681505591052,0,MILP,0.12213119998341426,3.3026026358129457e-11,0
blend_a075,val_august,validation,2025-08-24,0.75,none,1916.1332087280416,2100.0782866380923,76191.91484413992,0.0,54808.64825122542,0.0,54808.64825122542,4183.056271587303,4325.999855784835,19914.30875429159,15965.039520857143,54669.41665781942,0,LP,0.006003300019074231,1.0231815394945443e-12,0
blend_a075,val_august,validation,2025-08-25,0.75,none,2100.0782866380923,1707.2043083703695,76204.94830689124,194.44487727809246,55361.0136517871,1651.7392593657878,57012.752911152886,1268.760772564377,848.1037247454473,20331.727634914754,16822.285964721905,57316.89286378153,3,LP,0.005167399998754263,9.094947017729282e-13,0
blend_a075,val_august,validation,2025-08-26,0.75,none,1707.2043083703695,2289.724857334393,77810.48083583773,0.0,55627.80350731288,0.0,55627.80350731288,5399.989963283947,2495.178783333334,20327.5011148395,15941.00740895238,55185.10172496326,0,LP,0.006007499992847443,9.094947017729282e-13,0
blend_a075,val_august,validation,2025-08-27,0.75,none,2289.724857334393,1885.1668969915347,76984.80180751321,16.225255619048085,55429.89923224749,134.3372614190515,55564.23649366654,3149.6734141904753,2413.5014,20462.1344557037,16938.431073428572,55874.95672941042,2,LP,0.005539400008274242,7.673861546209082e-13,0
blend_a075,val_august,validation,2025-08-28,0.75,none,1885.1668969915347,1928.8909241407414,76463.18450198119,46.880709523809514,55477.05531274525,388.3171611380952,55865.37247388335,1681.38974004821,0.0,21165.941387837738,17105.060899714284,55831.39215489172,3,LP,0.007535300013842061,8.242295734817162e-13,0
blend_a075,val_august,validation,2025-08-29,0.75,none,1928.8909241407414,1784.4022373777775,41237.63937088066,0.0,23118.2266001216,0.0,23118.2266001216,935.0406792380963,15194.943568605528,14118.287321703701,11565.852548666666,23204.639052599912,0,MILP,0.14240509999217466,2.2168933355715126e-12,0
blend_a075,val_august,validation,2025-08-30,0.75,none,1784.4022373777775,1574.0628858211626,41491.9794364268,0.0,23506.78494336459,0.0,23506.78494336459,775.7798762622007,19900.662349457965,13116.435756706642,10813.618379333335,23630.71610052918,0,MILP,0.12579350001760758,8.021237994802909e-12,0
blend_a075,val_august,validation,2025-08-31,0.75,none,1574.0628858211626,2395.7523527111116,78414.74288740623,26.50513619047615,56014.86953148211,218.3203532838092,56233.18988476592,4539.249831626106,2629.044000000001,20456.89783387537,15830.566725238095,55607.15700528447,3,LP,0.006664699991233647,9.348077867343818e-13,0
blend_a075,eval_september,evaluation,2025-09-10,0.75,none,4786.2408636984155,4596.088809841269,67860.3791468054,968.5033833333317,45661.315731247865,5167.422119424991,50828.73785067286,3864.563686658432,0.0,20102.405483956492,16454.085290476192,50962.536679538964,7,LP,0.006114000017987564,9.094947017729282e-13,0
blend_a075,eval_september,evaluation,2025-09-11,0.75,none,4596.088809841269,4802.58733751852,69292.72779655732,0.0,45569.45840851063,0.0,45569.45840851063,7376.39198123692,4680.02805,18707.227931987065,14967.005949999997,45429.50248263842,0,LP,0.005866899999091402,8.952838470577262e-13,0
blend_a075,eval_september,evaluation,2025-09-12,0.75,none,4802.58733751852,5090.179315724865,35096.855935757136,0.0,17572.68698908223,0.0,17572.68698908223,1114.4127548571428,19762.82313299236,12679.637197483831,10011.673349576191,17423.83603172712,0,MILP,0.10738950001541525,1.8189894035458565e-12,0
blend_a075,eval_september,evaluation,2025-09-13,0.75,none,5090.179315724865,5450.036683296296,35155.667926419046,0.0,17568.39046904141,0.0,17568.39046904141,725.114016449148,23653.009371646087,12876.691706190477,10106.248651199998,17384.912017235456,0,MILP,0.0772663000097964,1.6370904631912708e-11,0
blend_a075,eval_september,evaluation,2025-09-14,0.75,none,5450.036683296296,4487.227906111115,68050.33159419635,0.0,45863.90457428531,0.0,45863.90457428531,5239.8085480952295,146.7241269077006,18057.905624526753,15493.431455333332,46536.248987280866,0,LP,0.007070899999234825,1.0231815394945443e-12,0
blend_a075,eval_september,evaluation,2025-09-15,0.75,none,4487.227906111115,3986.774659746033,67434.65243069135,0.0,44664.699425116676,0.0,44664.699425116676,5790.846565650791,3405.924111568486,19059.25811509112,15888.40699495238,45007.78702486193,0,LP,0.005666000011842698,7.105427357601002e-13,0
blend_a075,eval_september,evaluation,2025-09-16,0.75,none,3986.774659746033,3583.5142666084644,67472.52043429276,0.0,45279.69484995159,0.0,45279.69484995159,3415.045558430335,1430.3384217530897,18412.109603156958,15276.74313238095,45562.0383703201,0,LP,0.0070284999965224415,7.673861546209082e-13,0
blend_a075,eval_september,evaluation,2025-09-17,0.75,none,3583.5142666084644,3671.113625460318,68723.97640009523,7.62916666666672,45804.63934373121,38.19542291666694,45842.83476664787,4892.94958391299,0.0,19998.41136780129,16119.87378495238,45781.49337036146,1,LP,0.0061317999789025635,9.094947017729282e-13,0
blend_a075,eval_september,evaluation,2025-09-18,0.75,none,3671.113625460318,3584.4259127671953,68750.67448494297,0.0,45200.28959024852,0.0,45200.28959024852,4740.743438859495,1438.4827399271005,19439.0322679659,15823.635078476189,45260.35057600992,0,LP,0.005828199995448813,9.094947017729282e-13,0
blend_a075,eval_september,evaluation,2025-09-19,0.75,none,3584.4259127671953,4492.430577862434,35408.8122466549,0.0,17365.12972210307,0.0,17365.12972210307,686.3350929276894,15162.060328636091,13904.527946519696,10445.463438095238,16880.321628783346,0,MILP,0.10347999999066815,1.0130760428081784e-11,0
blend_a075,eval_september,evaluation,2025-09-20,0.75,none,4492.430577862434,4611.037253275134,34567.74831505585,0.0,16718.044403774762,0.0,16718.044403774762,643.1293042857142,15593.405164015287,13573.863713421515,10888.083599999998,16655.335275383935,0,MILP,0.08456849999492988,1.0913936421275139e-11,0
blend_a075,eval_september,evaluation,2025-09-21,0.75,none,4611.037253275134,4149.3481785820095,70845.42518144503,0.0,47650.38565365964,0.0,47650.38565365964,6292.647802483243,3430.7977519188707,17105.327952281004,14270.835808571428,47971.935646510115,0,LP,0.005921800009673461,9.094947017729282e-13,0
blend_a075,eval_september,evaluation,2025-09-22,0.75,none,4149.3481785820095,3183.2424400476198,68478.6195820823,0.0,45966.2659484741,0.0,45966.2659484741,2782.654516540864,2524.7006999999994,18035.47182573192,15478.227343523811,46646.3554792993,0,LP,0.005624300014460459,8.881784197001252e-13,0
blend_a075,eval_september,evaluation,2025-09-23,0.75,none,3183.2424400476198,3020.6625778201055,70449.15444965432,6.375,46513.69364264238,44.0799375,46557.77358014238,2919.9631983809486,1785.7420661846013,19892.265672422105,16259.057070666664,46672.16101154634,1,LP,0.005934400018304586,9.094947017729282e-13,0
blend_a075,eval_december,evaluation,2025-12-08,0.75,none,1451.3861965089911,1823.0339727153448,97047.73554554262,0.0,73497.06006102402,0.0,73497.06006102402,4299.106630205762,0.0,24036.498947813052,19135.081149142858,73193.17714665197,0,LP,0.005486899986863136,9.663381206337363e-13,0
blend_a075,eval_december,evaluation,2025-12-09,0.75,none,1823.0339727153448,1681.167125725927,96867.09747589417,28.02018466666675,72632.62598998491,207.1730520160006,72839.7990420009,5217.697745407406,0.0,23245.504267248674,18956.538618761908,72955.44880699989,2,LP,0.005386500008171424,9.094947017729282e-13,0
blend_a075,eval_december,evaluation,2025-12-10,0.75,none,1681.167125725927,1640.7699979100528,96997.72461758376,0.0,73803.99284120547,0.0,73803.99284120547,4357.173235080536,0.0,22575.21226774133,18322.279351904766,73837.3020152158,0,LP,0.005317800008924678,9.094947017729282e-13,0
blend_a075,eval_december,evaluation,2025-12-11,0.75,none,1640.7699979100528,1849.5066304476222,97452.91486830216,0.0,72553.38801119744,0.0,72553.38801119744,7013.528411479125,0.0,22580.36203968019,18102.23028285714,72384.75581740892,0,LP,0.00549090001732111,9.094947017729282e-13,0
blend_a075,eval_december,evaluation,2025-12-12,0.75,none,1849.5066304476222,1922.1565517195847,50946.63655140623,0.0,23513.807161643017,0.0,23513.807161643017,2015.8044465467424,1328.8133463915274,20116.949189420335,16229.343914285711,23466.48286670786,0,LP,0.005742299981648102,1.0231815394945443e-12,0
blend_a075,eval_december,evaluation,2025-12-13,0.75,none,1922.1565517195847,2001.8885422253966,51821.586006790116,0.0,24279.594230099934,0.0,24279.594230099934,2989.1660065655537,1132.38245,20156.554607557897,16255.050440666666,24227.232089137524,0,LP,0.00580049998825416,7.958078640513122e-13,0
blend_a075,eval_december,evaluation,2025-12-14,0.75,none,2001.8885422253966,1739.627803660316,97981.36402969193,0.0,75085.79025454022,0.0,75085.79025454022,5067.1453607289895,0.0,23008.060703534382,18872.56383457143,75303.11622163733,0,LP,0.005399299989221618,6.821210263296962e-13,0
blend_a075,eval_december,evaluation,2025-12-15,0.75,none,1739.627803660316,1911.330116133336,99872.19156622222,0.0,76535.52383581093,0.0,76535.52383581093,5856.48103844445,0.0,23113.791999396824,18567.639438285714,76394.21347652932,0,LP,0.005135799990966916,9.094947017729282e-13,0
blend_a075,eval_december,evaluation,2025-12-16,0.75,none,1911.330116133336,1830.002305755558,99682.91976615167,0.0,75884.50974272215,0.0,75884.50974272215,6019.67397259612,0.0,22728.15520822222,18483.000748,75951.18411154559,0,LP,0.007189700001617894,9.094947017729282e-13,0
blend_a075,eval_december,evaluation,2025-12-17,0.75,none,1830.002305755558,1875.848881186245,99301.84177987183,0.0,75769.53337982314,0.0,75769.53337982314,6848.438154174016,0.0,22212.0770586502,17950.520499619044,75732.03414768934,0,LP,0.007105000026058406,1.0231815394945443e-12,0
blend_a075,eval_december,evaluation,2025-12-18,0.75,none,1875.848881186245,1865.7872980433888,98744.06427248206,0.0,74516.55948975269,0.0,74516.55948975269,7015.569504303346,0.0,23006.753822845385,18644.526021333335,74524.79519740261,0,LP,0.005977999971946701,9.094947017729282e-13,0
blend_a075,eval_december,evaluation,2025-12-19,0.75,none,1865.7872980433888,1694.2762466719578,52224.09750531099,0.0,24121.722194657013,0.0,24121.722194657013,3934.6522071416857,1810.65698271605,19603.984008881827,16033.58699342857,24233.64773411624,0,LP,0.006713399983709678,1.0231815394945443e-12,0
blend_a075,eval_december,evaluation,2025-12-20,0.75,none,1694.2762466719578,1872.7814958687843,52488.170953038214,0.0,24148.478777130495,0.0,24148.478777130495,3795.8309026360967,1821.318116666667,20284.289260306876,16269.619576571426,24032.972716138018,0,LP,0.005927999998675659,9.094947017729282e-13,0
blend_a075,eval_december,evaluation,2025-12-21,0.75,none,1872.7814958687843,1866.898438401062,97965.79764183186,0.0,74279.81613444189,0.0,74279.81613444189,4540.822902480888,0.0,23118.3559179224,18731.163045238092,74284.63476296815,0,LP,0.005899299983866513,9.094947017729282e-13,0
blend_a100,dev_march,development,2025-03-07,1.0,none,1607.6682326867735,1799.9208019068776,34105.28322439623,0.0,14082.992075686865,0.0,14082.992075686865,565.2098166337454,9475.432254961785,15628.04372194356,12485.68810247619,13977.704715837763,0,MILP,0.0633162000158336,1.6484591469634324e-12,0
blend_a100,dev_march,development,2025-03-08,1.0,none,1799.9208019068776,1746.8951542507957,32969.96055831864,0.0,13568.518769028096,0.0,13568.518769028096,509.3328688112868,10500.46662127925,15498.65597079953,12601.634419238093,13597.022009963997,0,MILP,0.14079960001981817,1.4210854715202004e-12,0
blend_a100,dev_march,development,2025-03-09,1.0,none,1746.8951542507957,1561.1631377291037,76873.91025030451,0.0,48596.71613421043,0.0,48596.71613421043,7848.288972299819,2007.7979637895348,20270.826732024692,16586.528467809523,48727.7367223778,0,LP,0.00653980000060983,6.821210263296962e-13,0
blend_a100,dev_march,development,2025-03-10,1.0,none,1561.1631377291037,1492.0528197248711,75468.31508035742,0.0,49242.05094077318,0.0,49242.05094077318,3048.439095282771,360.69671666666625,21470.037392693706,17452.929574285714,49291.962844375324,0,LP,0.0071050999977160245,6.821210263296962e-13,0
