method,window,period,date,selected_plan,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_day_cost,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
saa_shuffled,val_august,validation,2025-08-21,saa_shuffled,1643.246667101606,1960.973819369733,74151.39859649618,0.0,53993.60003744166,0.0,53993.60003744166,2405.2936321815328,2122.0068,18388.027599684232,14608.347918702913,53751.33745258556,0,SAA-MILP,1.5576989999972284,2.5920599000528455e-11,0
saa_shuffled,val_august,validation,2025-08-22,saa_shuffled,1960.973819369733,1504.7887007620773,40211.5656702241,0.0,22927.292883829643,0.0,22927.292883829643,82.00777607125451,16797.59547404985,13220.84014131523,11119.447121212224,23198.460152726602,0,SAA-MILP,0.6991298999928404,2.7284841053187847e-12,0
saa_shuffled,val_august,validation,2025-08-23,saa_shuffled,1504.7887007620773,2338.4866641476096,40965.10074074172,0.0,22935.416493611945,0.0,22935.416493611945,23.47110019047625,15054.419107425041,13720.401137259067,10363.196754132863,22440.802771200713,0,SAA-MILP,0.7716436000191607,3.637978807091713e-12,0
saa_shuffled,val_august,validation,2025-08-24,saa_shuffled,2338.4866641476096,2143.6148398026585,75597.33615778288,0.0,54996.098957470276,0.0,54996.098957470276,3781.2525495704904,4730.124220411526,18567.129191463064,15214.75928699554,55143.60121695857,0,SAA-MILP,1.1554006000224035,4.547473508864641e-12,0
saa_shuffled,val_august,validation,2025-08-25,saa_shuffled,2143.6148398026585,1728.6181569479254,75994.01118488685,149.94671830952075,55636.63847831708,1275.4467859407835,56912.08526425787,1135.3236957613176,962.0525166666669,19194.6930982684,15921.198424166667,57233.35131506888,1,SAA-MILP,1.1147281000157818,3.353761712787673e-12,0
saa_shuffled,val_august,validation,2025-08-26,saa_shuffled,1728.6181569479254,2477.8245836042192,77630.69894126066,0.0,55752.01094176162,0.0,55752.01094176162,4783.2477533004,2965.026950000001,19364.84247703302,15011.236622406088,55182.63185115547,0,SAA-MILP,1.2692408000002615,2.0463630789890885e-12,0
saa_shuffled,val_august,validation,2025-08-27,saa_shuffled,2477.8245836042192,2070.5776990502472,76701.1643746631,0.0,55347.13417420912,0.0,55347.13417420912,2937.677027985246,2432.5354969189275,19912.23778521491,16495.43480212265,55659.91963483219,0,SAA-MILP,1.0992277000041213,2.0747847884194925e-12,0
saa_shuffled,val_august,validation,2025-08-28,saa_shuffled,2070.5776990502472,2010.3171011388445,76192.43506682952,17.887666666666632,55563.57651664349,150.42633283333305,55714.00284947682,1615.6012948301063,0.0,20427.163123436978,16600.236668104222,55760.83463678378,1,SAA-MILP,1.2488193000026513,2.4158453015843406e-12,0
saa_shuffled,val_august,validation,2025-08-29,saa_shuffled,2010.3171011388445,2336.1190225784503,41196.41086093215,0.0,23276.368416528352,0.0,23276.368416528352,459.94950336791425,15184.631991462667,14228.35414108382,11231.745124982255,23081.520337523187,0,SAA-MILP,1.517844399990281,3.183231456205249e-12,0
saa_shuffled,val_august,validation,2025-08-30,saa_shuffled,2336.1190225784503,2001.639620254874,40923.22203588285,0.0,23465.751435904564,0.0,23465.751435904564,402.19771800765466,19900.66234945796,12677.229458816424,10569.587323732521,23662.825445455856,0,SAA-MILP,1.063512599997921,3.637978807091713e-12,0
saa_shuffled,val_august,validation,2025-08-31,saa_shuffled,2001.639620254874,2664.214501771739,77708.24165846394,0.0,56216.61911220803,0.0,56216.61911220803,3842.893666217289,3094.1408215980787,18569.824705000396,14445.240617685144,55711.813248603554,0,SAA-MILP,1.8192127000074834,5.087485988042317e-12,0
saa_shuffled,eval_september,evaluation,2025-09-10,saa_shuffled,4786.2408636984155,6080.751768810278,67933.6968527563,386.93610183333163,46081.581971024236,2020.394581546491,48101.976552570726,2088.8184892627864,0.0,19740.821056453566,14825.005241126717,47191.10528115919,4,SAA-MILP,1.0924594000098296,1.8189894035458565e-12,0
saa_shuffled,eval_september,evaluation,2025-09-11,saa_shuffled,6080.751768810278,6537.503120450126,67775.80912036716,0.0,45419.630707930366,0.0,45419.630707930366,5268.932850840681,5383.565996000003,16927.096177459476,13299.871687266317,45110.06405372132,0,SAA-MILP,2.0279908000084106,2.6147972675971687e-12,0
saa_shuffled,eval_september,evaluation,2025-09-12,saa_shuffled,6537.503120450126,6472.312822854754,33790.12830305203,0.0,17408.39061546495,0.0,17408.39061546495,99.22105128988898,19820.725664491474,12511.561342665784,10193.035955395122,17442.131605974682,0,SAA-MILP,0.9078146999818273,2.7284841053187847e-12,0
saa_shuffled,eval_september,evaluation,2025-09-13,saa_shuffled,6472.312822854754,6547.811509701533,34185.66626317087,0.0,17771.735557024367,0.0,17771.735557024367,0.0,23696.078526407993,12708.091764565492,10225.605511135947,17733.241466241914,0,SAA-MILP,0.615454899991164,2.7284841053187847e-12,0
saa_shuffled,eval_september,evaluation,2025-09-14,saa_shuffled,6547.811509701533,6469.189379137369,66939.77888516148,0.0,46013.905136470334,0.0,46013.905136470334,2950.2222456437376,794.9737642974751,16663.25285646327,13567.994731242996,46068.80819871408,0,SAA-MILP,8.979292000003625,2.3646862246096134e-11,0
saa_shuffled,eval_september,evaluation,2025-09-15,saa_shuffled,6469.189379137369,6144.692423160227,65394.64672786852,0.0,44518.365416591805,0.0,44518.365416591805,3558.5353784152894,3801.4411293274497,17156.246564062538,14188.606977270083,44740.82552162552,0,SAA-MILP,1.5802192000264768,7.23332505003782e-12,0
saa_shuffled,eval_september,evaluation,2025-09-16,saa_shuffled,6144.692423160227,5387.234236806303,65179.25096707887,0.0,45025.907098735726,0.0,45025.907098735726,1314.4649263388794,1974.9294272098755,16209.468410080637,13811.381779883852,45556.24286814553,0,SAA-MILP,2.274108999990858,3.637978807091713e-12,0
saa_shuffled,eval_september,evaluation,2025-09-17,saa_shuffled,5387.234236806303,5793.546495026453,66836.33591438177,2.606964285714298,45562.63862286999,13.051766696428636,45575.690389566415,2459.4043967395673,582.6533202363319,18268.872259439202,14432.105497747616,45291.17048469291,1,SAA-MILP,2.549141600000439,4.348521542851813e-12,0
saa_shuffled,eval_september,evaluation,2025-09-18,saa_shuffled,5793.546495026453,5710.449061677248,66476.90836357202,0.0,44997.50120710784,0.0,44997.50120710784,2293.0018022904706,2070.647133333333,17010.50526997806,13853.296958696514,45055.07469250898,0,SAA-MILP,8.865565800020704,4.547473508864641e-12,0
saa_shuffled,eval_september,evaluation,2025-09-19,saa_shuffled,5710.449061677248,5322.007381815184,33398.601678105995,0.0,17028.01547619551,0.0,17028.01547619551,0.0,15316.252894490472,12266.284099077428,10285.287632128571,17235.41492844401,0,SAA-MILP,1.5107847999897785,3.637978807091713e-12,0
saa_shuffled,eval_september,evaluation,2025-09-20,saa_shuffled,5322.007381815184,5559.6744834920655,33925.59026812295,0.0,17076.652579303758,0.0,17076.652579303758,0.0,15613.00034097002,12911.872643738972,10244.716449919379,16950.994417640664,0,SAA-MILP,0.9978968000214081,3.637978807091713e-12,0
saa_shuffled,eval_september,evaluation,2025-09-21,saa_shuffled,5559.6744834920655,5638.140657882682,69886.7840631188,0.0,47627.720591329744,0.0,47627.720591329744,4874.132615931102,3688.8947825773103,15608.682233292177,12572.413052015112,47573.07169622414,0,SAA-MILP,3.1352454000152647,5.4569682106375694e-12,0
saa_shuffled,eval_september,evaluation,2025-09-22,saa_shuffled,5638.140657882682,3857.7013340952385,67002.89478329085,0.0,45939.63362206717,0.0,45939.63362206717,2001.598920068192,2863.8806999999993,16451.52984893694,14928.13456904762,47192.97277127277,0,SAA-MILP,2.8456514999852516,5.229594535194337e-12,0
saa_shuffled,eval_september,evaluation,2025-09-23,saa_shuffled,3857.7013340952385,3268.0690264920613,69828.833913913,0.0,46583.51517793079,0.0,46583.51517793079,2481.508200209295,2220.558350005879,18635.899248459726,15625.747468095238,46998.366834313274,0,SAA-MILP,13.19490030000452,3.325340003357269e-12,0
saa_shuffled,eval_december,evaluation,2025-12-08,saa_shuffled,1451.3861965089911,3696.410825070975,96691.15377201496,0.0,74102.5510519991,0.0,74102.5510519991,2341.317418392332,0.0,23590.016164474637,17087.39092751867,72266.87579536674,0,SAA-MILP,2.040738900017459,1.0231815394945443e-12,0
saa_shuffled,eval_december,evaluation,2025-12-09,saa_shuffled,3696.410825070975,3733.362960299461,94569.15655029,0.0,72813.31585526961,0.0,72813.31585526961,3070.97091715932,0.0,21455.12865662308,17345.39729015906,72783.19249772643,0,SAA-MILP,1.9457823000266217,4.433786671143025e-12,0
saa_shuffled,eval_december,evaluation,2025-12-10,saa_shuffled,3733.362960299461,3780.2191678176514,94531.98903057862,0.0,73841.0716708632,0.0,73841.0716708632,2070.3802857600413,0.0,21220.10363887136,17146.11336071943,73802.4367070905,0,SAA-MILP,1.7734220999991521,1.0231815394945443e-12,0
saa_shuffled,eval_december,evaluation,2025-12-11,saa_shuffled,3780.2191678176514,3997.7481117496445,94785.75519271193,0.0,72523.3071449085,0.0,72523.3071449085,4818.767923907447,0.0,20052.402732977338,16046.670164172849,72347.57190101857,0,SAA-MILP,1.9583492999954615,2.3874235921539366e-12,0
saa_shuffled,eval_december,evaluation,2025-12-12,saa_shuffled,3997.7481117496445,4345.697035882282,48008.563171913105,0.0,24125.819673451493,0.0,24125.819673451493,756.7701692745495,0.0,16969.60782939926,13432.228310094035,23899.16509186726,0,SAA-MILP,1.7279777999792714,2.6432189770275727e-12,0
saa_shuffled,eval_december,evaluation,2025-12-13,saa_shuffled,4345.697035882282,4691.9989821645595,48627.86193126232,0.0,24722.518269975393,0.0,24722.518269975393,1239.4248838306912,0.0,17253.852170759248,13663.948506660947,24495.092474987014,0,SAA-MILP,1.2684250000165775,3.183231456205249e-12,0
saa_shuffled,eval_december,evaluation,2025-12-14,saa_shuffled,4691.9989821645595,3741.988882268884,94723.10301290377,0.0,74651.7746749153,0.0,74651.7746749153,3023.239663563791,0.0,19874.477048663684,16953.335499323697,75439.01360683273,0,SAA-MILP,1.9268435999983922,2.0179413695586845e-12,0
saa_shuffled,eval_december,evaluation,2025-12-15,saa_shuffled,3741.988882268884,3918.5649214503715,97357.53165742276,0.0,76337.76697800477,0.0,76337.76697800477,3774.735088249576,0.0,20812.211406543094,16698.972804036574,76192.44555991856,0,SAA-MILP,1.9799688000057358,1.2931877790833823e-12,0
saa_shuffled,eval_december,evaluation,2025-12-16,saa_shuffled,3918.5649214503715,3744.2028033980982,97204.83271765358,0.0,75736.7602988113,0.0,75736.7602988113,4053.6287431169894,0.0,20473.887091843775,16740.774450640507,75879.70628633822,0,SAA-MILP,2.013177499989979,3.865352482534945e-12,0
saa_shuffled,eval_december,evaluation,2025-12-17,saa_shuffled,3744.2028033980982,3483.130825203939,97020.8337390429,0.0,75458.2234777027,0.0,75458.2234777027,5240.236813692124,0.0,20124.813889783418,16536.06403109932,75671.76175448707,0,SAA-MILP,2.2164713999954984,9.663381206337363e-13,0
saa_shuffled,eval_december,evaluation,2025-12-18,saa_shuffled,3483.130825203939,3620.941124537566,96735.35129191188,0.0,74572.65749341362,0.0,74572.65749341362,5220.409044982691,0.0,21182.347425590848,17033.67214532832,74459.85562910006,0,SAA-MILP,1.658753700001398,1.0231815394945443e-12,0
saa_shuffled,eval_december,evaluation,2025-12-19,saa_shuffled,3620.941124537566,4105.693506649221,49820.59576191075,0.0,24704.915000137218,0.0,24704.915000137218,1517.040653636603,1599.2176160493834,17682.46867539095,13886.522483166184,24388.572866856885,0,SAA-MILP,1.3582458999881055,3.979039320256561e-12,0
saa_shuffled,eval_december,evaluation,2025-12-20,saa_shuffled,4105.693506649221,4352.15890943459,49341.156943790236,0.0,24572.469278979406,0.0,24572.469278979406,1542.6285441358002,1414.9105100481688,17397.088300523377,13869.822660917107,24412.987986553817,0,SAA-MILP,2.969991099991603,4.547473508864641e-12,0
saa_shuffled,eval_december,evaluation,2025-12-21,saa_shuffled,4352.15890943459,3765.2031598311733,95042.64771928641,0.0,73799.32167547136,0.0,73799.32167547136,2573.9697455941655,0.0,20837.66464036133,17406.76853333575,74280.07878760435,0,SAA-MILP,1.4968443000107072,9.663381206337363e-13,0
oracle_actual,dev_march,development,2025-03-07,oracle_actual,1607.6682326867735,1200.0000000000002,30506.483777878893,0.0,12100.935180657134,0.0,12100.935180657134,1.1368683772161603e-13,6553.271800000003,17883.304494545555,14852.37805,12324.195197873336,0,MILP,0.12549479998415336,1.3642420526593924e-12,0
oracle_actual,dev_march,development,2025-03-08,oracle_actual,1200.0000000000002,1200.0000000000023,31449.50033641975,2.27373675443232e-14,12299.866117911233,3.9312908484134816e-14,12299.866117911233,5.684341886080801e-13,8746.107483333333,19159.22808641975,15518.974750000001,12299.866117911231,0,MILP,0.08417010001721792,1.3642420526593924e-12,0
oracle_actual,dev_march,development,2025-03-09,oracle_actual,1200.0000000000023,1200.0000000000014,67663.44576193416,0.0,41778.84528250699,0.0,41778.84528250699,1.1368683772161603e-13,2.4868995751603507e-14,22789.056378600817,18459.135666666665,41778.84528250699,0,LP,0.005318400013493374,9.094947017729282e-13,0
oracle_actual,dev_march,development,2025-03-10,oracle_actual,1200.0000000000014,1200.0,72509.06756419752,0.0,46258.84863791753,0.0,46258.84863791753,2.2737367544323206e-12,0.0,23510.505864197527,19043.509749999997,46258.84863791753,0,LP,0.004718200012575835,9.094947017729282e-13,0
oracle_actual,dev_march,development,2025-03-11,oracle_actual,1200.0,1200.0000000000002,68291.05621584362,0.0,42627.991890030324,0.0,42627.991890030324,1.1368683772161603e-13,1.566746732351021e-12,22905.98639917695,18553.84898333333,42627.991890030324,0,LP,0.004893999983323738,9.094947017729282e-13,0
oracle_actual,dev_march,development,2025-03-12,oracle_actual,1200.0000000000002,1200.0,66741.39195390946,2.7000623958883807e-13,41143.911039616454,1.31182531504237e-12,41143.911039616454,2.2737367544323206e-13,0.0,22662.406687242794,18356.549416666665,41143.911039616454,0,LP,0.004740700009278953,8.810729923425242e-13,0
oracle_actual,dev_march,development,2025-03-13,oracle_actual,1200.0,1200.0000000000014,71655.01089116666,0.0,45498.536694516966,0.0,45498.536694516966,1.1368683772161603e-13,0.0,21628.38355,17518.990675499997,45498.536694516966,0,LP,0.004965400003129616,8.881784197001252e-13,0
oracle_actual,dev_march,development,2025-03-14,oracle_actual,1200.0000000000014,1200.0,30378.055029218103,1.3891110484109959e-12,11465.111292102467,5.6700724115898994e-12,11465.111292102472,3.410605131648481e-13,10728.543466666666,19053.081995884768,15432.996416666665,11465.111292102472,0,MILP,0.10982119999243878,1.6484591469634324e-12,0
oracle_actual,dev_march,development,2025-03-15,oracle_actual,1200.0,1200.000000000001,31025.063231893004,7.105427357601002e-15,12329.086695332984,2.3756996370138948e-14,12329.086695332984,1.1368683772161603e-13,6616.843649999997,18337.33911522634,14853.244683333332,12329.086695332984,0,MILP,0.08775299999979325,1.3642420526593924e-12,0
oracle_actual,dev_march,development,2025-03-16,oracle_actual,1200.000000000001,1200.0000000000011,67692.99971967489,2.0463630789890883e-13,41638.11881016498,4.745515980175696e-13,41638.11881016498,1.1368683772161603e-13,1.3429257705865894e-12,22852.383086008227,18510.430299666667,41638.11881016498,0,LP,0.0051562000007834285,1.010549668636587e-12,0
oracle_actual,dev_march,development,2025-03-17,oracle_actual,1200.0000000000011,1200.0,61920.60853230452,2.2737367544323206e-13,37364.2804452423,4.76688910566736e-13,37364.2804452423,2.2737367544323206e-13,7.593925488436071e-14,21381.45841563786,17318.98131666667,37364.2804452423,0,LP,0.004913900018436834,1.2631870857957336e-12,0
oracle_actual,dev_march,development,2025-03-18,oracle_actual,1200.0,1200.0,65377.23456399176,0.0,39802.58861564014,0.0,39802.58861564014,5.684341886080801e-13,8.313350008393172e-13,22375.137880658433,18123.861683333336,39802.58861564014,0,LP,0.004666299995733425,8.313350008393172e-13,0
oracle_actual,dev_march,development,2025-03-19,oracle_actual,1200.0,1200.0,63887.598095473244,0.0,38517.95073482553,0.0,38517.95073482553,1.1368683772161603e-13,2.0818902157770935e-12,23274.35602880658,18852.22838333333,38517.95073482553,0,LP,0.004783300013514236,1.0231815394945443e-12,0
oracle_actual,dev_march,development,2025-03-20,oracle_actual,1200.0,1200.0000000000014,66475.14479168312,0.0,40946.80648485121,0.0,40946.80648485121,0.0,0.0,22453.59460534979,18187.41163033333,40946.80648485121,0,LP,0.00487889998476021,9.094947017729282e-13,0
oracle_actual,dev_april,development,2025-04-17,oracle_actual,1618.0719069862432,1200.0000000000011,56281.450527216926,0.0,33340.66215512532,0.0,33340.66215512532,2.2737367544323206e-13,1.1368683772161603e-12,19944.06786055026,16530.959683333334,33622.02062910293,0,LP,0.005654700013110414,9.094947017729282e-13,0
oracle_actual,dev_april,development,2025-04-18,oracle_actual,1200.0000000000011,1200.0000000000002,26119.686749999997,1.2505552149377763e-12,9779.002931429997,4.512060058914358e-12,9779.002931430003,0.0,16788.902899999997,15666.666666666668,12690.0,9779.002931430003,0,MILP,0.11934750000364147,1.7053025658242404e-12,0
oracle_actual,dev_april,development,2025-04-19,oracle_actual,1200.0000000000002,1200.0,26050.889378600823,2.27373675443232e-14,9753.462192146957,3.954028215957804e-14,9753.462192146957,1.1368683772161603e-13,16305.162466666667,15584.461378600821,12623.413716666662,9753.462192146957,0,MILP,0.09324610000476241,5.1954884838778526e-11,0
oracle_actual,dev_april,development,2025-04-20,oracle_actual,1200.0,1200.0,55892.77895049999,0.0,32835.793348328676,0.0,32835.793348328676,2.2737367544323206e-13,3.2845948183535256e-13,20710.705616666666,16775.671549500003,32835.793348328676,0,LP,0.004699900018749759,7.744915819785092e-13,0
oracle_actual,dev_april,development,2025-04-21,oracle_actual,1200.0,1200.0000000000018,52187.45722592592,0.0,31041.882614488703,0.0,31041.882614488703,1.1368683772161603e-13,2.6787461138155777e-12,19318.667592592592,15648.120749999998,31041.882614488703,0,LP,0.004439800017280504,9.094947017729282e-13,0
oracle_actual,dev_april,development,2025-04-22,oracle_actual,1200.0000000000018,1200.0000000000005,55926.29128930041,0.0,32900.74403035586,0.0,32900.74403035586,3.410605131648481e-13,1.1866063687193673e-12,19859.799855967074,16086.43788333333,32900.74403035586,0,LP,0.004808700003195554,9.094947017729282e-13,0
oracle_actual,dev_april,development,2025-04-23,oracle_actual,1200.0000000000005,1200.0000000000023,55245.077664197524,4.54747350886464e-14,32580.245227880634,1.0718395060393956e-13,32580.245227880634,2.318145675417327e-13,8.588685318500211e-13,20237.68919753086,16392.52825,32580.245227880634,0,LP,0.0044852999853901565,8.588685318500211e-13,0
oracle_actual,dev_april,development,2025-04-24,oracle_actual,1200.0000000000023,1200.0000000000005,51175.61534259258,8.171241461241152e-13,30762.909055061293,2.8935431828358565e-12,30762.909055061296,1.1368683772161603e-13,281.7926999999976,20019.55759259259,16215.841649999998,30762.909055061296,0,MILP,0.06031199998687953,2.5263741715914672e-12,0
oracle_actual,dev_april,development,2025-04-25,oracle_actual,1200.0000000000005,1200.0,25471.11163204732,5.542233338928781e-13,9119.409335805183,2.145903010841721e-12,9119.409335805185,3.410605131648481e-13,20318.807783333334,16589.19051954732,13437.244320833333,9119.409335805185,0,MILP,0.0950035999994725,2.0463630789890885e-12,0
oracle_actual,dev_april,development,2025-04-26,oracle_actual,1200.0,1200.0000000000005,26056.155698148144,0.0,9463.012072920863,0.0,9463.012072920863,0.0,22748.87256666667,17037.313148148147,13800.22365,9463.012072920863,0,MILP,0.07430499998736195,6.063298011819521e-12,0
oracle_actual,dev_april,development,2025-04-27,oracle_actual,1200.0000000000005,1200.0000000000007,52697.78056213992,0.0,31322.624406922572,0.0,31322.624406922572,2.2737367544323206e-13,348.8980333333344,19870.58602880658,16095.17468333333,31322.624406922572,0,MILP,0.09039840000332333,1.3841372492606752e-11,0
oracle_actual,dev_april,development,2025-04-28,oracle_actual,1200.0000000000007,1200.0000000000007,60368.16348806584,1.818989403545856e-13,35554.89139443183,4.0190570871345695e-13,35554.89139443183,1.4210854715202004e-13,0.0,19716.82195473251,15970.625783333333,35554.89139443183,0,LP,0.004946900007780641,9.094947017729282e-13,0
oracle_actual,dev_april,development,2025-04-29,oracle_actual,1200.0000000000007,1200.000000000001,51278.926978189294,1.961097950697876e-13,30488.48232069572,4.89853846374899e-13,30488.48232069572,1.1368683772161603e-13,140.61913333333334,19500.495411522632,15795.401283333333,30488.48232069572,0,MILP,0.07680180002353154,9.663381206337363e-13,0
oracle_actual,dev_april,development,2025-04-30,oracle_actual,1200.000000000001,1200.0,51901.63920329217,0.0,30139.7783597344,0.0,30139.7783597344,2.2737367544323206e-13,1.0658141036401503e-12,19183.07773662551,15538.292966666666,30139.7783597344,0,LP,0.00505530001828447,8.597567102697212e-13,0
oracle_actual,val_june,validation,2025-06-08,oracle_actual,1781.3549957153423,1200.0,68150.81563027513,0.0,45447.38082751182,0.0,45447.38082751182,2.2737367544323206e-13,1.5702994460298214e-12,18363.746630275127,15397.854266666665,45864.42818748188,0,LP,0.0048551999789197,1.0231815394945443e-12,0
oracle_actual,val_june,validation,2025-06-09,oracle_actual,1200.0,1200.0000000000005,75088.63638475926,0.0,51029.440598462366,0.0,51029.440598462366,2.2737367544323206e-13,4.193978497823991e-12,21873.28237592592,17717.358724499998,51029.440598462366,0,LP,0.004317199985962361,9.094947017729282e-13,0
oracle_actual,val_june,validation,2025-06-10,oracle_actual,1200.0000000000005,1200.0000000000002,75858.11387798353,4.54747350886464e-14,50790.81289274961,1.1989413906121624e-13,50790.81289274961,5.684341886080801e-13,0.0,22314.05076131687,18074.381116666667,50790.81289274961,0,LP,0.004783000011229888,7.673861546209082e-13,0
oracle_actual,val_june,validation,2025-06-11,oracle_actual,1200.0000000000002,1200.0,80452.71145637859,2.27373675443232e-14,54691.9962394975,5.1784354582196084e-14,54691.9962394975,1.1368683772161603e-13,0.0,22990.869156378594,18622.604016666664,54691.9962394975,0,LP,0.004399800003739074,9.094947017729282e-13,0
oracle_actual,val_june,validation,2025-06-12,oracle_actual,1200.0,1200.0,76715.00016111111,0.0,52041.10846146343,0.0,52041.10846146343,1.1368683772161603e-13,0.0,22434.782777777775,18172.174049999998,52041.10846146343,0,LP,0.004276300023775548,9.094947017729282e-13,0
oracle_actual,val_june,validation,2025-06-13,oracle_actual,1200.0,1200.0,34134.58600514403,2.7267077484793845e-13,16790.698665235905,6.927201035011876e-13,16790.698665235905,1.1368683772161603e-13,3049.4136318930077,14420.308806584357,11680.450133333334,16790.698665235905,0,MILP,0.0939792999997735,3.069544618483633e-12,0
oracle_actual,val_june,validation,2025-06-14,oracle_actual,1200.0,1200.0000000000005,34656.51114835391,1.4210854715202004e-14,17131.496705782036,3.3281821743003094e-14,17131.496705782036,1.1368683772161603e-13,5311.8380000000025,16585.949465020574,13434.619066666666,17131.496705782036,0,MILP,0.09901299999910407,1.3642420526593924e-12,0
oracle_actual,val_june,validation,2025-06-15,oracle_actual,1200.0000000000005,1200.0000000000002,74649.95251995884,4.54747350886464e-14,49763.88658178446,1.0429630492581052e-13,49763.88658178446,4.206412995699793e-12,0.0,21173.569403292175,17150.591216666664,49763.88658178446,0,LP,0.004361200000857934,1.0231815394945443e-12,0
oracle_actual,val_june,validation,2025-06-16,oracle_actual,1200.0000000000002,1200.0000000000002,76989.21950130658,2.27373675443232e-14,52099.302007096,5.685478754458016e-14,52099.302007096,4.689582056016661e-13,0.0,22606.140445473247,18310.97376083333,52099.302007096,0,LP,0.004442099976586178,6.821210263296962e-13,0
oracle_actual,val_june,validation,2025-06-17,oracle_actual,1200.0000000000002,1200.0000000000002,78993.6572191358,2.27373675443232e-14,53678.79022877611,6.04586603003554e-14,53678.79022877611,2.5011104298755527e-12,0.0,22929.71580246913,18573.069799999997,53678.79022877611,0,LP,0.004713799979072064,7.958078640513122e-13,0
oracle_actual,val_june,validation,2025-06-18,oracle_actual,1200.0000000000002,1200.0000000000002,74853.14750890329,2.27373675443232e-14,50515.830747242726,5.61612978344783e-14,50515.830747242726,3.410605131648481e-13,0.0,20656.613731069956,16731.857122166664,50515.830747242726,0,LP,0.004256199987139553,8.242295734817162e-13,0
oracle_actual,val_june,validation,2025-06-19,oracle_actual,1200.0000000000002,1200.0000000000002,72258.71816090329,2.27373675443232e-14,48256.99839790297,5.808260539197362e-14,48256.99839790297,3.410605131648481e-13,1.8189894035458565e-12,21048.494531069955,17049.280570166666,48256.99839790297,0,LP,0.004536099993856624,8.242295734817162e-13,0
oracle_actual,val_june,validation,2025-06-20,oracle_actual,1200.0000000000002,1200.0000000000023,32551.076810082304,5.911715561524034e-13,15720.726258078004,9.94884885585634e-13,15720.726258078006,0.0,7304.420183333333,14979.346193415637,12133.270416666664,15720.726258078004,0,MILP,0.09507430001394823,5.059064278611913e-12,0
oracle_actual,val_june,validation,2025-06-21,oracle_actual,1200.0000000000023,1200.0000000000016,32516.29273024691,0.0,15300.565390119424,0.0,15300.565390119424,1.1368683772161603e-13,10292.619383333333,15204.91024691358,12315.977299999999,15300.565390119424,0,MILP,0.08133469999302179,7.958078640513122e-13,0
oracle_actual,val_august,validation,2025-08-18,oracle_actual,2178.160729337569,1200.0000000000002,67179.15404703232,0.0,49657.59617080512,0.0,49657.59617080512,4.618527782440651e-13,1.8189894035458565e-12,19291.48993036566,16506.4515,50403.74206594746,0,LP,0.00522859999909997,9.094947017729282e-13,0
oracle_actual,val_august,validation,2025-08-19,oracle_actual,1200.0000000000002,1200.0000000000002,67943.71743868313,1.3642420526593923e-13,49932.605637980065,6.131244845164475e-13,49932.605637980065,4.831690603168681e-13,0.0,19084.51257201646,15458.455183333332,49932.605637980065,0,LP,0.00486559999990277,8.668621376273222e-13,0
oracle_actual,val_august,validation,2025-08-20,oracle_actual,1200.0000000000002,1200.0000000000002,74779.07528353909,6.536993168992921e-14,53948.60673385284,2.6372362071924727e-13,53948.60673385284,2.8421709430404007e-13,0.0,21728.33798353909,17599.953766666666,53948.60673385284,0,LP,0.004650899994885549,9.094947017729282e-13,0
oracle_actual,val_august,validation,2025-08-21,oracle_actual,1200.0000000000002,1200.0000000000002,69316.78262798354,2.27373675443232e-14,50255.541195812446,6.091340765124186e-14,50255.541195812446,3.410605131648481e-13,0.0,18275.600761316873,14803.236616666667,50255.541195812446,0,LP,0.004742099990835413,7.958078640513122e-13,0
oracle_actual,val_august,validation,2025-08-22,oracle_actual,1200.0000000000002,1200.0,39702.17708333333,2.27373675443232e-14,22218.609462034998,4.84646989207249e-14,22218.609462034998,0.0,15811.60768333333,14000.0,11340.0,22218.609462034998,0,MILP,0.022308100014925003,1.7053025658242404e-12,0
oracle_actual,val_august,validation,2025-08-23,oracle_actual,1200.0,1200.0,39196.85089053497,6.750155989720952e-14,21203.77472551428,1.965645424206741e-13,21203.77472551428,0.0,13852.736166666666,14811.097757201645,11996.989183333333,21203.77472551428,0,MILP,0.06350839999504387,2.120259523508139e-11,0
oracle_actual,val_august,validation,2025-08-24,oracle_actual,1200.0,1200.0000000000002,67774.96503518519,0.0,50495.57404793759,0.0,50495.57404793759,0.0,263.53933333333555,19883.348518518516,16105.512299999999,50495.57404793759,0,MILP,0.05898860000888817,9.237055564881302e-13,0
oracle_actual,val_august,validation,2025-08-25,oracle_actual,1200.0000000000002,1200.0000000000002,74660.17503744856,2.27373675443232e-14,53900.37104515485,6.383515938068739e-14,53900.37104515485,4.547473508864641e-13,0.0,20458.35800411522,16571.26998333333,53900.37104515485,0,LP,0.004886200011242181,7.958078640513122e-13,0
oracle_actual,val_august,validation,2025-08-26,oracle_actual,1200.0000000000002,1200.0000000000002,69298.31203415638,2.27373675443232e-14,50173.13794808617,5.660467650159261e-14,50173.13794808617,2.4158453015843406e-13,2.2737367544323206e-13,19839.44026748971,16069.946616666666,50173.13794808617,0,LP,0.0046082000189926475,8.242295734817162e-13,0
