method,window,period,date,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,predicted_plan_cost,actual_mean_price,forecast_mean_price,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
mean14,dev_april,development,2025-04-23,1770.9271901259242,1924.687345986243,59755.85006062903,0.0,36212.09422145881,0.0,36212.09422145881,2156.2395409194573,2377.420133333333,19388.89226018577,15566.61859047619,32951.914123965085,0.7479125,0.6956354166666667,0,LP,0.004303199995774776,9.094947017729282e-13,0
mean14,dev_april,development,2025-04-24,1924.687345986243,1811.7563899714291,58635.85249393298,0.0,34933.74464091012,0.0,34933.74464091012,2764.3748006466785,5304.634016666667,18833.551773857725,15356.814797238092,32499.662291235396,0.7361847222222223,0.6943241071428572,0,LP,0.004437099996721372,9.094947017729282e-13,0
mean14,dev_april,development,2025-04-25,1811.7563899714291,1757.9912371132332,26134.42084798236,0.0,9950.098480769284,0.0,9950.098480769284,277.03426780952486,21542.201724992352,12437.978119751911,10123.150914571428,12194.574667711582,0.5406916666666667,0.6927639384920634,0,MILP,0.09168260000296868,4.149569576838985e-12,0
mean14,dev_april,development,2025-04-26,1757.9912371132332,1528.5528376656105,26058.80898992709,0.0,10088.179625726549,0.0,10088.179625726549,62.003718952381064,23785.70850055379,12354.724718897112,10213.821581809521,12109.167222975184,0.5378048611111111,0.6919934523809523,0,MILP,0.08990660001290962,1.383426706524915e-11,0
mean14,dev_april,development,2025-04-27,1528.5528376656105,1485.078089274073,55806.05916888888,411.3873713276216,32802.06536755188,2698.906849594862,35500.97221714675,1454.7076585714296,2413.3064326161075,20079.41336446325,16303.452098767619,30964.889530248507,0.7337826388888888,0.6901318452380952,1,LP,0.004589899996062741,8.810729923425242e-13,0
mean14,dev_april,development,2025-04-28,1485.078089274073,1504.9808207925923,55359.641911393286,4391.780812338088,33353.4638060626,27812.1553590643,61165.61916512688,122.72807180952339,0.0,15730.60461520282,12723.877279947623,30743.22024321882,0.7660520833333333,0.6885266865079365,12,LP,0.0043713000195566565,9.094947017729282e-13,0
mean14,dev_april,development,2025-04-29,1504.9808207925923,1708.2381589777765,57695.52719732746,87.07197811047126,33895.890874733224,576.2423511350988,34472.133225868325,1961.698672476189,4717.837225944742,18352.199768335096,14682.350207984764,31898.306429507764,0.7303826388888888,0.6899163194444444,1,LP,0.004407900007208809,8.952838470577262e-13,0
mean14,dev_april,development,2025-04-30,1708.2381589777765,1638.142711064552,57021.5283289371,0.0,33611.71347388989,0.0,33611.71347388989,2000.5749813650793,3373.2764643621376,18178.465015781316,14787.64256590476,31633.053919890808,0.7294423611111112,0.6893341765873016,0,LP,0.0044055999896954745,8.86402062860725e-13,0
mean14,val_june,validation,2025-06-08,1781.3549957153423,2171.0779953894194,87309.43287990362,19.011776857142877,59334.63628437321,131.58670150204773,59466.22298587526,17139.885046746633,1625.3386999999996,15934.457598109346,12556.1599547619,53505.31128686224,0.7970791666666668,0.731585119047619,3,LP,0.004260799993062392,9.094947017729282e-13,0
mean14,val_june,validation,2025-06-09,2171.0779953894194,2138.257540046561,85490.01496690304,26.182083523809524,59592.23789351865,184.1079778854762,59776.34587140411,10085.108831059386,964.5978262504458,18754.295103116972,15220.517443333332,52836.29843017639,0.81925625,0.7358077876984127,2,LP,0.004038999992189929,9.094947017729282e-13,0
mean14,val_june,validation,2025-06-10,2138.257540046561,2282.374572296297,86198.975757271,0.0,59723.58476310847,0.0,59723.58476310847,10252.144226726632,458.2999333333329,19686.221236068188,15816.133872190478,53629.69520424089,0.8168180555555556,0.7405780753968254,0,LP,0.004205500008538365,9.094947017729282e-13,0
mean14,val_june,validation,2025-06-11,2282.374572296297,2422.400642355556,86705.77607239976,2.011921428571327,60127.55665910553,13.950663185713582,60141.50732229125,6121.284084507944,0.0,23031.7585768442,18529.700984190473,54440.6025391774,0.8316965277777778,0.7458563988095239,1,LP,0.004182500008028001,8.526512829121202e-13,0
mean14,val_june,validation,2025-06-12,2422.400642355556,2566.014159001057,87405.72464227282,0.0,61047.29657165056,0.0,61047.29657165056,10741.502776256324,448.5068666666666,19126.69158439741,15363.368018380954,55608.214511334954,0.8219833333333333,0.7516013392857143,0,LP,0.004470800020499155,8.526512829121202e-13,0
mean14,val_june,validation,2025-06-13,2566.014159001057,2575.636351815873,39972.72954991717,0.0,20218.31771720694,0.0,20218.31771720694,1717.367784611407,7501.954806959437,12628.596235857729,10220.502977511424,23633.515082583588,0.6400291666666666,0.7560635416666667,0,LP,0.004543799994280562,8.526512829121202e-13,0
mean14,val_june,validation,2025-06-14,2575.636351815873,2621.9770834973533,40085.37581377425,0.0,20755.636043403203,0.0,20755.636043403203,1773.2595711428596,9830.683988165785,11823.067610275139,9534.978105809521,23865.170641102424,0.6368673611111111,0.7617089781746031,0,LP,0.004708399996161461,9.094947017729282e-13,0
mean14,val_june,validation,2025-06-15,2621.9770834973533,3334.1899856793657,88525.13867581417,0.0,61606.593370674236,0.0,61606.593370674236,13313.132068965318,298.84709999999995,19185.2292713251,14899.04409780952,57874.70893767899,0.8178270833333333,0.7667455853174603,0,LP,0.004086999979335815,9.094947017729282e-13,0
mean14,val_june,validation,2025-06-16,3334.1899856793657,3177.1414284984144,87140.94532746734,0.0,61555.62243558561,0.0,61555.62243558561,10758.20180761788,134.01041666666652,19452.75783146854,15898.07754495238,57017.20124393327,0.8232416666666666,0.7666489087301588,0,LP,0.004019300016807392,9.663381206337363e-13,0
mean14,val_june,validation,2025-06-17,3177.1414284984144,2714.8833426867736,86297.67253812813,0.0,60468.107069022364,0.0,60468.107069022364,8369.88473448089,194.24276666666685,18487.18998707584,15390.656166761904,56444.79709623598,0.8286263888888888,0.767598611111111,0,LP,0.004516300017712638,9.094947017729282e-13,0
mean14,val_june,validation,2025-06-18,2714.8833426867736,2982.7764268380965,87076.35592540978,0.0,61041.34442682032,0.0,61041.34442682032,12581.413028773668,88.67290000000003,17035.659583683715,13557.78048704762,56794.206473292885,0.82005,0.7691945932539682,0,LP,0.004028900002595037,9.094947017729282e-13,0
mean14,val_june,validation,2025-06-19,2982.7764268380965,2748.828737898414,85070.25329599998,48.66240171428569,58562.844545320426,334.32397563485705,58897.16852095528,11921.52972507702,1736.3104999999996,17958.548382542038,14756.977109904763,55544.783137773644,0.8079104166666666,0.7696510912698413,2,LP,0.004302699991967529,9.094947017729282e-13,0
mean14,val_june,validation,2025-06-20,2748.828737898414,2884.6010395206395,36593.65816173544,0.0,18777.41156751505,0.0,18777.41156751505,1407.5243536190487,10477.99097560494,11501.931110797173,9194.36912828571,22094.527035811625,0.6213069444444445,0.7686397321428572,0,LP,0.004699000011896715,9.094947017729282e-13,0
mean14,val_june,validation,2025-06-21,2884.6010395206395,3117.437340286773,35252.93467776476,0.0,18137.9645084634,0.0,18137.9645084634,1836.3819078095253,11560.886014392712,12165.124657226339,9644.198301663813,21383.508360218453,0.6095256944444445,0.7666414682539683,0,MILP,0.08522010000888258,1.1368683772161603e-12,0
mean14,val_august,validation,2025-08-18,2178.160729337569,2134.924192117462,72442.8979917119,102.00601809523812,52944.05542383115,860.0659960050001,53804.12141983616,2419.521094069376,2044.6419833333339,19608.09578545207,15921.470469714288,49840.18555079293,0.8475611111111111,0.7904710317460318,4,LP,0.004828899982385337,8.668621376273222e-13,0
mean14,val_august,validation,2025-08-19,2134.924192117462,1852.4128791502637,72320.79132383893,115.82866466666655,52908.39769160482,987.5119954816656,53895.90968708649,1875.1948886807759,3072.6243218894765,18028.425840030563,14857.285112095242,49703.50005240759,0.8429152777777777,0.7906693452380954,4,LP,0.004429499997058883,8.526512829121202e-13,0
mean14,val_august,validation,2025-08-20,1852.4128791502637,1630.2109173555552,72871.02814889593,1717.1356129085539,53889.65918542747,11000.159515006162,64889.81870043364,335.32722333333334,0.0,20011.195986419752,16409.050514615257,50007.06792443595,0.866348611111111,0.7905493055555556,11,LP,0.005271800007903948,8.810729923425242e-13,0
mean14,val_august,validation,2025-08-21,1630.2109173555552,1854.96182146032,74223.70503470549,0.0,53883.79950309319,0.0,53883.79950309319,2687.1381331663724,1929.3087967125177,18739.80951473133,14976.969893238092,50621.12477233095,0.8472069444444443,0.7911635912698413,0,LP,0.004530299978796393,9.094947017729282e-13,0
mean14,val_august,validation,2025-08-22,1854.96182146032,1486.6533281999998,40281.69554954285,33.57257334380829,22750.179369099988,68.55519476805651,22818.73456386804,84.03061076190511,16781.78014360964,13422.976907628456,11204.088939113335,26171.058854029026,0.6604708333333333,0.7915994543650794,1,MILP,0.08734080000431277,1.8758328224066645e-12,0
mean14,val_august,validation,2025-08-23,1486.6533281999998,1916.1332087280398,40891.314579572376,0.0,22721.34899598153,0.0,22721.34899598153,435.3481299553206,15031.78190165079,13198.13950258436,10303.961104618096,26701.444569188978,0.6591965277777778,0.7932079365079365,0,MILP,0.08398480000323616,1.0231815394945443e-12,0
mean14,val_august,validation,2025-08-24,1916.1332087280398,2100.0782866380923,76191.91484413992,0.0,54822.52859302706,0.0,54822.52859302706,4171.956141587306,4337.099985784833,19914.308754291593,15965.039520857146,51791.270347321566,0.8410215277777777,0.7936523313492063,0,LP,0.004723699996247888,1.0231815394945443e-12,0
mean14,val_august,validation,2025-08-25,2100.0782866380923,1707.2043083703695,76204.9483068912,194.44487727809246,55361.0136517871,1651.7392593657878,57012.75291115289,1268.760772564377,848.1037247454473,20331.727634914747,16822.28596472191,51755.302816100404,0.8601569444444443,0.7931045138888889,3,LP,0.004357099998742342,9.094947017729282e-13,0
mean14,val_august,validation,2025-08-26,1707.2043083703695,2289.724857334393,77810.48083583776,0.0,55600.84834364488,0.0,55600.84834364488,5399.989963283946,2495.1787833333337,20327.5011148395,15941.007408952384,52720.449443000216,0.8444180555555555,0.794570734126984,0,LP,0.004447500017704442,9.094947017729282e-13,0
mean14,val_august,validation,2025-08-27,2289.724857334393,1885.1668969915347,76984.80180751321,16.225255619048085,55440.75394942535,134.3372614190515,55575.0912108444,3149.673414190475,2413.5014000000006,20462.134455703716,16938.43107342857,52247.41749180646,0.8533875,0.7936455357142858,2,LP,0.004651199997169897,7.673861546209082e-13,0
mean14,val_august,validation,2025-08-28,1885.1668969915347,1928.8909241407414,76463.1845019812,46.880709523809514,55493.47493569686,388.3171611380952,55881.79209683496,1681.3897400482097,0.0,21165.941387837724,17105.06089971429,52101.85878768463,0.863504861111111,0.7936614087301588,3,LP,0.0044104999979026616,8.242295734817162e-13,0
mean14,val_august,validation,2025-08-29,1928.8909241407414,1784.4022373777775,41237.63937088065,0.0,23127.22976784917,0.0,23127.22976784917,935.0406792380963,15194.943568605524,14118.287321703698,11565.852548666668,26948.905221690133,0.6645076388888889,0.7946174603174604,0,MILP,0.07612959999823943,7.958078640513122e-13,0
mean14,val_august,validation,2025-08-30,1784.4022373777775,1574.0628858211644,41384.38355317106,0.0,23501.318090701356,0.0,23501.318090701356,775.7798762622006,19893.057324432673,12590.16808180952,10387.341562666665,27079.801944973806,0.6546625,0.7955669146825396,0,MILP,0.09297060000244528,4.092726157978177e-12,0
mean14,val_august,validation,2025-08-31,1574.0628858211644,2395.7523527111116,78414.7428874062,26.50513619047615,56014.869531482116,218.3203532838092,56233.189884765925,4539.249831626106,2629.044000000001,20456.897833875373,15830.5667252381,53252.97557004944,0.846538888888889,0.796089880952381,3,LP,0.004478200018638745,9.348077867343818e-13,0
mean14,eval_september,evaluation,2025-09-10,4786.2408636984155,4596.088809841269,67860.37914680537,968.5033833333317,45661.137605401454,5167.422119424991,50828.559724826446,3864.5636866584323,0.0,20102.405483956496,16454.08529047619,43690.1202304957,0.7818236111111112,0.7368136904761905,7,LP,0.005720800021663308,9.094947017729282e-13,0
mean14,eval_september,evaluation,2025-09-11,4596.088809841269,4802.58733751852,69292.7277965573,0.0,45546.343784088276,0.0,45546.343784088276,7376.39198123692,4680.028049999999,18707.227931987065,14967.005949999997,44113.482112513855,0.7530638888888889,0.7317019841269842,0,LP,0.004406899999594316,8.952838470577262e-13,0
mean14,eval_september,evaluation,2025-09-12,4802.58733751852,5090.179315724865,35096.85593575714,0.0,17572.68698908223,0.0,17572.68698908223,1114.4127548571428,19762.82313299236,12679.637197483837,10011.673349576191,21108.03976561485,0.5750854166666666,0.7238133432539683,0,MILP,0.0725842000101693,1.8189894035458565e-12,0
mean14,eval_september,evaluation,2025-09-13,5090.179315724865,5450.036683296296,35155.66792641904,0.0,17568.390469041413,0.0,17568.390469041413,725.114016449148,23653.00937164609,12876.691706190479,10106.248651199998,21009.08883431917,0.5665159722222222,0.7174260416666667,0,MILP,0.06958830001531169,3.637978807091713e-12,0
mean14,eval_september,evaluation,2025-09-14,5450.036683296296,4949.312271687833,68050.33159419637,0.0,45840.92316843024,0.0,45840.92316843024,4723.577254285706,146.7241269077006,18586.09175500294,15505.386292,42647.75026398212,0.7759062499999999,0.7111298611111111,0,LP,0.004392800008645281,1.0231815394945443e-12,0
mean14,eval_september,evaluation,2025-09-15,4949.312271687833,4326.602948687832,66921.22535782834,0.0,44414.88048162857,0.0,44414.88048162857,5398.135520412696,3405.9241115684863,19003.018332704298,15952.883240190476,41272.22076720919,0.761726388888889,0.7060846726190476,0,LP,0.004547599994111806,7.105427357601002e-13,0
mean14,eval_september,evaluation,2025-09-16,4326.602948687832,3937.5010263756626,67094.93344657966,0.0,45117.93703178077,0.0,45117.93703178077,3022.2157150970006,1430.3384217530897,18425.268718300995,15274.65939190476,41573.534309816736,0.7779465277777776,0.7067985119047618,0,LP,0.004287999996449798,7.673861546209082e-13,0
mean14,eval_september,evaluation,2025-09-17,3937.5010263756626,4145.127008402115,68330.65777813166,7.62916666666672,45673.0906822457,38.19542291666694,45711.28610516236,4378.899014865371,0.0,20065.295505837745,16066.025975904762,42127.77131410934,0.778054861111111,0.7085094742063492,1,LP,0.006188400002429262,9.094947017729282e-13,0
mean14,eval_september,evaluation,2025-09-18,4145.127008402115,4008.224868169312,68223.99294834098,0.0,45016.748448667844,0.0,45016.748448667844,4211.157454192826,1526.2655031651957,19230.162108030574,15699.643233714285,42219.974086186965,0.7698256944444445,0.7097280753968254,0,LP,0.004926599998725578,9.094947017729282e-13,0
mean14,eval_september,evaluation,2025-09-19,4008.224868169312,4564.305045068782,34937.92451843033,0.0,17167.13085375114,0.0,17167.13085375114,480.1960529276891,15281.19461863609,13551.101952580837,10475.92042238095,20138.769857651292,0.5932520833333333,0.7106443452380952,0,MILP,0.06723240000428632,4.042198674546348e-12,0
mean14,eval_september,evaluation,2025-09-20,4564.305045068782,4661.9370001481475,34487.887795937684,0.0,16765.05231045667,0.0,16765.05231045667,605.289947142857,15593.405164015285,13452.053641446206,10808.294689999999,20042.234485191282,0.5874611111111112,0.713116617063492,0,MILP,0.067141100007575,1.6200374375330284e-12,0
mean14,eval_september,evaluation,2025-09-21,4661.9370001481475,4208.748330640212,70788.86990714166,0.0,47537.38767051828,0.0,47537.38767051828,6213.761040578483,3430.7977519188703,17182.59702035861,14325.77338904762,43613.54445134283,0.7738493055555556,0.7146701884920634,0,LP,0.004850900004385039,7.815970093361102e-13,0
mean14,eval_september,evaluation,2025-09-22,4208.748330640212,3246.7626313650803,68412.61941312873,0.0,45921.09019542624,0.0,45921.09019542624,2734.20588862787,2524.7006999999994,17923.579318500877,15383.886377333332,41922.368154637225,0.7821659722222223,0.7157084325396824,0,LP,0.0045514999947045,8.881784197001252e-13,0
mean14,eval_september,evaluation,2025-09-23,3246.7626313650803,2999.5005294867733,70378.5764593016,0.0,46536.67237080389,0.0,46536.67237080389,2919.9631983809477,1785.7420661846015,19888.376332069376,16332.120720666662,42896.151175475316,0.7817520833333333,0.716325744047619,0,LP,0.004227800003718585,9.094947017729282e-13,0
