date,mae,rmse,mean_bias,forecast_mean,actual_mean
2025-10-23,0.0640982638888889,0.07777829694792511,-0.05984727182539684,0.7214888392857142,0.7813361111111112
2025-10-24,0.12681140873015873,0.13936290367009224,0.12681140873015873,0.723169742063492,0.5963583333333333
2025-10-25,0.12782926587301588,0.1432279481395291,0.12729117063492063,0.7258001984126984,0.5985090277777778
2025-10-26,0.06189270833333333,0.07271339911547853,-0.06053338293650793,0.7267971726190476,0.7873305555555555
2025-10-27,0.05850009920634921,0.07318505212439295,-0.05459960317460318,0.7282962301587301,0.7828958333333333
2025-10-28,0.0644905753968254,0.0777225270727166,-0.06346726190476192,0.7295994047619048,0.7930666666666668
2025-10-29,0.07672410714285716,0.09374794937288664,-0.07592896825396828,0.7310279761904762,0.8069569444444444
2025-10-30,0.061438095238095264,0.07212827371557803,-0.05872519841269844,0.7332352182539682,0.7919604166666666
2025-10-31,0.11619826388888889,0.12887781906115917,0.11619826388888889,0.7339309027777777,0.6177326388888889
2025-11-01,0.13178844246031746,0.1453277066068633,0.1313936011904762,0.7359970734126985,0.6046034722222222
2025-11-02,0.06528938492063492,0.07696876897412541,-0.06470912698412697,0.7375353174603175,0.8022444444444444
2025-11-03,0.07138854166666667,0.08545702333720671,-0.06701522817460316,0.7384556051587302,0.8054708333333334
2025-11-04,0.06108452380952381,0.07235350632911934,-0.05781676587301586,0.739765873015873,0.7975826388888889
2025-11-05,0.07055089285714285,0.08426715262977581,-0.06902708333333332,0.7399284722222222,0.8089555555555555
2025-11-06,0.07624379960317462,0.09248265829389246,-0.07399568452380953,0.7410716765873017,0.8150673611111112
2025-11-07,0.12796190476190478,0.14547054543690585,0.12794702380952383,0.7434810515873016,0.6155340277777778
2025-11-08,0.1281682043650794,0.14260835104398983,0.12750977182539686,0.7448507440476191,0.6173409722222222
2025-11-09,0.0692312996031746,0.08095744088484402,-0.06412147817460317,0.7461958829365078,0.8103173611111111
2025-11-10,0.07670218253968256,0.09022192955385423,-0.07113511904761906,0.7478377976190476,0.8189729166666666
2025-11-11,0.06630471230158728,0.07637609576882975,-0.06344429563492063,0.7504147321428571,0.8138590277777777
2025-11-12,0.0635454365079365,0.07531580287212798,-0.06049523809523808,0.7518999007936508,0.8123951388888888
2025-11-13,0.06838169642857145,0.08072314208812695,-0.06624776785714287,0.7522883432539681,0.8185361111111111
2025-11-14,0.1251081349206349,0.1395880913393552,0.1251081349206349,0.7541866071428571,0.6290784722222222
2025-11-15,0.12622896825396823,0.1438552492496468,0.12622896825396823,0.7549970238095238,0.6287680555555555
2025-11-16,0.06710183531746032,0.08033421583203203,-0.06385679563492062,0.7567230654761905,0.8205798611111111
2025-11-17,0.061184523809523786,0.07196573646574242,-0.057822123015873,0.7580327380952381,0.815854861111111
2025-11-18,0.06855332341269843,0.08449591429989885,-0.06313804563492065,0.7587744543650794,0.8219124999999999
2025-11-19,0.06971974206349207,0.08022116114401977,-0.06850158730158731,0.7605123015873017,0.8290138888888889
2025-11-20,0.06250228174603177,0.07724380562000425,-0.059234126984127014,0.7619450396825397,0.8211791666666666
2025-11-21,0.12974756944444443,0.1447096933288328,0.12974756944444443,0.7623815972222222,0.6326340277777778
2025-11-22,0.12746473214285714,0.14129548344994322,0.1269280257936508,0.7636030257936508,0.636675
2025-11-23,0.06594375,0.07783851606129652,-0.06151041666666665,0.7649840277777779,0.8264944444444444
2025-11-24,0.057072073412698425,0.0659543881823444,-0.05491116071428573,0.7661395337301588,0.8210506944444445
2025-11-25,0.060202926587301614,0.07420120987449984,-0.05783635912698415,0.7662879464285715,0.8241243055555556
2025-11-26,0.06727941468253967,0.08249340004650671,-0.06291284722222222,0.7670211805555556,0.8299340277777778
2025-11-27,0.06395213293650794,0.07812077474061725,-0.060289930555555565,0.7682739583333333,0.8285638888888889
2025-11-28,0.13501254960317458,0.14858260174928917,0.1349659226190476,0.768990228174603,0.6340243055555557
2025-11-29,0.11951790674603174,0.13400135101735214,0.11890530753968252,0.7693435019841269,0.6504381944444445
2025-11-30,0.0720526785714286,0.08688406824724973,-0.06870793650793654,0.770891369047619,0.8395993055555555
2025-12-01,0.13566488095238094,0.16870342559599413,-0.13535565476190475,0.7722499007936509,0.9076055555555556
2025-12-02,0.1371187003968254,0.16813288180131403,-0.13651036706349207,0.7788035218253968,0.9153138888888888
2025-12-03,0.12751929563492062,0.1547579967947524,-0.12655758928571428,0.7854750496031745,0.9120326388888889
2025-12-04,0.1143950396825397,0.1443247957149542,-0.11368045634920636,0.7914049603174603,0.9050854166666666
2025-12-05,0.09516889880952381,0.11276770157494076,0.08022118055555555,0.7973982638888889,0.7171770833333333
2025-12-06,0.09068893849206348,0.11088449234708038,0.07624052579365077,0.8034370535714286,0.7271965277777777
2025-12-07,0.10197589285714287,0.12459877576181691,-0.10020545634920636,0.809902876984127,0.9101083333333333
2025-12-08,0.09327648809523811,0.1109908786483853,-0.09263998015873016,0.8158752976190475,0.9085152777777777
2025-12-09,0.08587772817460317,0.10436808110630547,-0.08365431547619047,0.8221227678571429,0.9057770833333332
2025-12-10,0.08973397817460319,0.10703723396094826,-0.08820391865079366,0.8279551091269841,0.9161590277777777
2025-12-11,0.06790798611111111,0.08124199352013271,-0.0635199900793651,0.8341140376984126,0.8976340277777778
2025-12-12,0.11558402777777776,0.1305329383811201,0.11526775793650794,0.839047619047619,0.7237798611111111
2025-12-13,0.11599007936507937,0.1331063702485233,0.11576220238095239,0.8454587301587302,0.7296965277777777
2025-12-14,0.07149394841269842,0.08450023895865795,-0.06961746031746033,0.8511200396825397,0.9207375000000001
2025-12-15,0.06153129960317462,0.07382804837381596,-0.057524652777777775,0.8569156250000001,0.9144402777777779
2025-12-16,0.054697271825396826,0.06537918651750757,-0.05351006944444445,0.8574038194444445,0.9109138888888888
2025-12-17,0.053624057539682544,0.06467405179696234,-0.05172018849206349,0.8570895337301587,0.9088097222222221
2025-12-18,0.05715446428571428,0.06796977753608578,-0.05261845238095239,0.8568593253968254,0.9094777777777777
2025-12-19,0.13292713293650793,0.1497300043351369,0.13207862103174606,0.8571730654761905,0.7250944444444445
2025-12-20,0.13911448412698413,0.157378069297218,0.13876775793650795,0.8577385912698412,0.7189708333333333
2025-12-21,0.05490907738095239,0.06519103231886081,-0.05292534722222223,0.8571510416666667,0.9100763888888888
2025-12-22,0.06309796626984127,0.07275299920618322,-0.062136656746031735,0.8571487599206349,0.9192854166666665
2025-12-23,0.056551091269841286,0.06504223525356463,-0.05477083333333333,0.8579180555555556,0.9126888888888889
2025-12-24,0.05289598214285715,0.0635794159948889,-0.04985352182539684,0.8584117559523811,0.9082652777777778
2025-12-25,0.058446329365079354,0.0689456877085128,-0.052404166666666654,0.8578479166666667,0.9102520833333334
2025-12-26,0.13516537698412698,0.15271783897710423,0.13497420634920637,0.8587492063492064,0.7237750000000001
2025-12-27,0.1379612599206349,0.1509525763539463,0.13752108134920635,0.8587488591269841,0.7212277777777778
2025-12-28,0.05114871031746031,0.062390919266931695,-0.04774771825396825,0.8581439484126984,0.9058916666666667
2025-12-29,0.051802281746031756,0.06242724281553599,-0.049447718253968265,0.8570835317460317,0.90653125
2025-12-30,0.048747569444444444,0.05795040185891216,-0.04393973214285715,0.8565186011904762,0.9004583333333334
2025-12-31,0.05883705357142858,0.06968953101480925,-0.05447197420634921,0.8557717757936508,0.9102437499999999
